Sales,SVD_1,SVD_2
1.0,2829.1337837818305,2.7462843624800013
1.0000000000000002,2828.4260610434076,3.434086183624547
1.0,2834.797047711748,-2.8908907482254715
1.0000000000000002,2834.089860390551,-2.226002779001314
1.0,2843.9841483841014,2.0337358375609127
1.0000000000000002,2845.400062635448,0.6354774452977393
1.0,2831.965960358208,-0.07969147448262874
1.0,2834.797814936521,-2.9171122260316493
1.0,2829.8421621293232,2.01770943810969
1.0,2830.54971090497,1.3314862798472253
1.0000000000000002,2819.2398477891047,-1.528315855666453
1.0,2829.842055021064,2.043558277019886
1.0,2834.089705647177,-2.2009570017286832
1.0,2831.2579694713313,0.6295959287710985
1.0,2833.381834975202,-1.5213660789105576
1.0,2829.841352543346,2.0417232663585523
1.0000000000000002,2846.815785625454,-0.816191501246266
1.0,2829.1341328136177,2.7425820150500093
1.0,2820.6554175868105,-2.9244305919003954
1.0,2834.797769574505,-2.9165497339763182
1.0000000000000002,2834.7977671256117,-2.923598024864592
1.0,2833.381778385862,-1.4754828274130585
1.0,2842.568299553687,3.433069861924526
1.0,2842.5682899937824,3.4493434380523973
1.0,2831.25809175776,0.614084890760526
1.0000000000000002,2844.691828991576,1.3444781297285089
1.0,2844.6920608326823,1.3544682812155198
1.0000000000000002,2834.08959537737,-2.2276833172359023
1.0,2831.96594065455,-0.07302487617425586
1.0000000000000002,2842.5683669646282,3.4387868312983882
1.0,2845.4000544612595,0.6374587571716067
1.0000000000000002,2829.8421980044777,2.0256191498297778
1.0,2845.3997894452677,0.6368849943195443
1.0,2831.9656715238793,-0.08288516960177437
1.0000000000000002,2819.947687567553,-2.2281316856637585
1.0,2831.9652362854804,-0.08236698910617096
1.0,2847.5240585604033,-1.5432279737526278
1.0000000000000002,2834.089846213141,-2.1995137836902234
1.0,2842.567227640339,3.4828787811510313
1.0000000000000002,2834.7975397454734,-2.9006971651744937
1.0000000000000002,2834.797062376823,-2.8965582367282376
1.0,2834.7966833327405,-2.8950042871379624
1.0,2831.257228096792,0.6287876886179818
0.9833333333333332,2834.0898115773166,-2.2258135761190343
0.9833333333333332,2819.947372938478,-2.227273713678739
0.9833333333333332,2833.381864041457,-1.5281025681448204
0.9833333333333332,2834.089817055218,-2.2268610153988866
0.9833333333333332,2819.239787263893,-1.5413952957207375
1.0,2830.5492711692295,1.3260423361008145
0.9833333333333332,2831.9659081041855,-0.0804789168301978
0.9833333333333332,2842.56742507992,3.4623470220306833
0.9833333333333332,2829.841692760803,2.0214623631279047
0.9833333333333332,2843.9840851177196,2.0413276827542153
0.9833333333333332,2847.524117127738,-1.5531646535206038
0.9833333333333332,2833.381858488624,-1.520622479062873
1.0000000000000002,2833.381833502908,-1.5067880594870748
0.9833333333333332,2820.6556487879097,-2.9330172397702152
0.9833333333333332,2829.8410823559743,2.0380750627291717
0.9833333333333332,2834.797734521652,-2.9138402211455676
0.9833333333333332,2834.0898096189835,-2.2067802456342265
0.9833333333333332,2834.7970278549997,-2.9015066466995503
1.0000000000000002,2842.5682394879063,3.460486464844125
0.9833333333333332,2828.4260905602378,3.4293488122585885
0.9833333333333332,2829.1342000158306,2.7223120377295
0.9833333333333332,2831.966122161519,-0.10178075032745308
0.9833333333333332,2846.108036783064,-0.1116726540705347
0.9833333333333332,2842.5679193007104,3.4521135964945655
0.9833333333333332,2818.5315115668145,-0.8109687251039767
