Sales,SVD_1,SVD_2
1.0,2844.6915391972825,1.315083326402937
0.9537401574803149,2845.3994943862876,0.5857596831402946
0.7942913385826772,2829.841494005639,1.9958049106000666
0.780511811023622,2844.6914960992203,1.3085638359570702
0.7421259842519684,2846.1073762538354,-0.14571133570678485
0.7288385826771654,2843.2755372071247,2.7338495458803957
0.7249015748031495,2842.567586944946,3.4383911729149994
0.685531496062992,2848.2313844520227,-2.276158162412103
0.6815944881889763,2843.9834848212663,2.0290130695709747
0.6786417322834646,2843.983453729147,2.034708165146297
0.6653543307086613,2834.7970958236065,-2.924425381203093
0.6589566929133859,2847.5232853308944,-1.5550762260271296
0.656496062992126,2843.275523214465,2.7398594450005938
0.6441929133858267,2829.1335327675138,2.700791501628214
0.623031496062992,2842.567566464612,3.4436677116674814
0.5802165354330708,2847.523281152782,-1.547686355930826
0.545275590551181,2834.089237797451,-2.2350407433724233
0.5378937007874015,2846.8150826800775,-0.8405800196216592
0.5221456692913385,2834.7970798181077,-2.919465203721849
0.5201771653543308,2834.0892233013137,-2.230004974879507
0.5123031496062992,2844.6914042561916,1.3228009458027514
0.49803149606299213,2844.6913987840803,1.3289360247593907
0.49015748031496065,2842.567717684386,3.4242619583020355
0.4896653543307087,2843.9835711318788,2.0145223785320563
0.46259842519685035,2833.3811809547956,-1.5146578335512588
0.45816929133858264,2848.2312214577187,-2.2621292558439796
0.4498031496062992,2848.2312094963954,-2.2554581817399417
0.43651574803149606,2843.275663259038,2.7162447921619135
0.4286417322834646,2845.399481718499,0.590341596113032
0.41732283464566927,2846.8153199528174,-0.8504029381076941
0.41732283464566927,2846.1074969910856,-0.16278294782862301
0.40403543307086615,2846.107109202011,-0.13321049435494903
0.39468503937007876,2846.1073404261406,-0.14837859536279413
0.39370078740157477,2843.9831530994115,2.046022288320783
0.3917322834645669,2834.7970062323748,-2.929692860362355
0.37942913385826765,2831.9653048804716,-0.12143226682169286
0.37057086614173224,2845.3993694070855,0.6000432598390623
0.36860236220472437,2834.0891088846593,-2.219882308986589
0.3622047244094488,2846.1073573143003,-0.14093941165800747
0.36122047244094485,2843.275521765916,2.7312104417851484
0.35679133858267714,2846.8153422095675,-0.8518943151885435
0.35482283464566927,2843.2755036649064,2.7369498912872814
0.35383858267716534,2830.549316723367,1.3030729076375855
0.3390748031496063,2831.2572602533514,0.5986454534660729
0.3385826771653543,2843.983153526524,2.0183477071292537
0.33612204724409445,2829.8413681786496,2.009838101908436
0.33120078740157477,2834.7970407836674,-2.9230368895605565
0.33021653543307083,2833.381161159919,-1.5095631925082749
0.32677165354330706,2843.2752498973687,2.7512901981442326
0.3248031496062992,2844.691111442493,1.3419701329731903
0.3228346456692913,2843.2756251131373,2.7232025026462696
0.31938976377952755,2842.5676815291704,3.4230878876155075
0.31938976377952755,2843.9831831996207,2.0343563965186444
0.3188976377952756,2843.275637740397,2.7215073110680383
0.3110236220472441,2845.399387253571,0.5991456175261309
0.31053149606299213,2845.3990877586125,0.6123004999182188
0.30807086614173224,2820.6550172523553,-2.965190477342909
0.3061023622047244,2847.5232695235513,-1.5507614550178743
0.29773622047244097,2845.399464007259,0.6106101342837954
0.2834645669291338,2848.2313252222957,-2.272474112496695
0.28297244094488183,2845.399336362127,0.5987923031253626
0.28198818897637795,2818.530776254753,-0.8330312765056972
0.2780511811023622,2833.380959643199,-1.5381241391013158
0.2780511811023622,2832.673127439559,-0.8391920985702667
0.2736220472440945,2834.796766805463,-2.919286225580111
0.2726377952755905,2833.380842721004,-1.5139126905834384
0.27214566929133854,2843.2756321713555,2.7223747306528883
0.2701771653543307,2834.7971916966967,-2.93837913278831
0.2667322834645669,2834.0890907820217,-2.2146962457122763
0.2667322834645669,2845.3994704020733,0.5908098388242925
0.26624015748031493,2829.1331965919085,2.706628097800115
0.2632874015748031,2842.5672587196455,3.4380673517943015
0.2613188976377952,2843.9831548372276,2.0289850609516327
0.2603346456692913,2834.7967818452375,-2.924156947628585
0.2573818897637795,2819.2389738943584,-1.5493723858090327
0.25738188976377946,2830.5491220319022,1.3094139814211407
0.25688976377952755,2845.3993782616294,0.6045891624793865
0.2524606299212598,2830.5492380744067,1.3050427055124463
0.25196850393700787,2846.815369823523,-0.8487799428260268
0.2514763779527559,2818.531131979987,-0.849839429222891
0.2514763779527559,2832.673359054113,-0.8268576413041433
0.2514763779527559,2843.9831623245473,2.0423933307629976
0.2504921259842519,2834.0888081806165,-2.2356551354929026
0.2504921259842519,2842.567675033543,3.4194621263476375
0.2504921259842519,2834.796748303698,-2.919665502829894
0.249507874015748,2842.567276424054,3.4562696466901515
0.249507874015748,2832.6732460017333,-0.8261623110102905
0.24901574803149606,2846.815046367765,-0.8560039425855355
0.2470472440944882,2846.1075043407463,-0.15809119072598574
0.24655511811023623,2820.654994804172,-2.9492178234859714
0.24606299212598423,2820.6548639530506,-2.9568394368082913
0.2450787401574803,2833.381278038998,-1.5335015465153867
0.24409448818897633,2833.381100761391,-1.512637176090383
0.2436023622047244,2834.089241449404,-2.2386032861231198
0.24114173228346455,2831.9650262215164,-0.10078011046282107
0.23818897637795275,2848.2312320113533,-2.2570782297171736
0.2372047244094488,2833.38082363904,-1.5080876353960904
0.2372047244094488,2847.522966261279,-1.5506465858672693
0.23523622047244092,2846.8153113971434,-0.8458232465298702
0.23523622047244092,2820.654941850551,-2.953444722260687
0.234251968503937,2833.3809679622454,-1.5492443828463514
0.2332677165354331,2843.2756419705192,2.7172413095643173
0.23228346456692914,2828.425351134074,3.41012527972988
0.23129921259842517,2830.5494034279377,1.2931839147892674
0.22982283464566927,2828.4254894573587,3.41418088480978
0.2293307086614173,2829.841318843187,2.007283342963995
0.22736220472440943,2818.531021038527,-0.8393146657506709
0.2263779527559055,2843.2756430009467,2.7207924258067475
0.22588582677165356,2833.381012753577,-1.5367650083715227
0.22391732283464563,2845.3990631783354,0.6366275949782007
0.22293307086614175,2834.7967495669545,-2.92988714147211
0.22293307086614175,2846.81546140306,-0.864524681189023
0.22244094488188976,2833.3812851313446,-1.5299554480253488
0.22293307086614167,2847.523249950008,-1.5581475022447622
0.22244094488188976,2831.2570941799704,0.6041439877295571
0.21998031496062992,2829.84134078459,2.008080843023475
0.21948818897637792,2834.797200921783,-2.94328332243134
0.21702755905511809,2829.133453792828,2.7181764026106365
0.21604330708661418,2833.3811391548957,-1.5087739136440075
0.21505905511811022,2846.8152922914583,-0.8518624016278143
0.21456692913385825,2831.9649703534687,-0.10223348067576314
0.21456692913385825,2842.567496900822,3.423964835752995
0.2140748031496063,2846.1070675920937,-0.1422811149113366
0.21358267716535428,2845.3994157575253,0.617538146095619
0.2121062992125984,2845.399036861244,0.6009177312360676
0.2116141732283464,2800.848839154211,2.6761407641005954
0.2106299212598425,2834.797021520133,-2.9250917423840663
0.2096456692913386,2845.399391958194,0.623979144594246
0.20816929133858267,2829.1333583041524,2.719430663304678
0.2076771653543307,2843.2752127287117,2.740551085229534
0.2076771653543307,2843.275207545169,2.7345097203630417
0.20669291338582677,2831.9649542384955,-0.09190720965012075
0.20620078740157474,2834.7970521995194,-2.9245351385542486
0.20521653543307083,2843.2752575722807,2.7473627359505093
0.20472440944881887,2844.6913868183674,1.3042152617179679
0.20472440944881887,2806.512589324849,-2.9773363007158835
0.20472440944881892,2819.239099053827,-1.5609694906067577
0.20423228346456693,2844.6911216591575,1.3374903676402208
0.20374015748031496,2846.1073432050566,-0.14293682287784765
0.20324803149606296,2829.841160819729,2.014474272553677
0.20374015748031496,2845.3990296310208,0.601352303701235
0.20374015748031496,2847.523260896752,-1.5573175223603613
0.2017716535433071,2832.6731721963793,-0.8018950494111255
0.2017716535433071,2846.107456495296,-0.1619285432753656
0.2012795275590551,2845.3990466427026,0.6145265621545092
0.20029527559055116,2842.5676803023325,3.4200245431137564
0.1993110236220472,2833.3811502505378,-1.5397115754319244
0.19931102362204725,2845.39909101421,0.6041539791721682
0.19980314960629922,2847.522953744488,-1.554390674904519
0.1993110236220472,2832.6731840708926,-0.8034607824595769
0.1993110236220472,2833.3812750441534,-1.528709734987963
0.19881889763779526,2819.2387091513583,-1.5358828935294535
0.19881889763779526,2828.425158206494,3.4245945736017687
0.19685039370078738,2834.0892215938725,-2.2333163677640995
0.19586614173228345,2843.2756251605715,2.7153176389446454
0.19537401574803148,2846.1071383137073,-0.14326080033243715
0.19537401574803148,2831.9651924727964,-0.10524810444340145
0.19389763779527558,2848.2309380457923,-2.259327446943806
0.19389763779527558,2844.6913987083167,1.3026521102289785
0.19389763779527558,2844.6911312764055,1.3301331713898317
0.19143700787401574,2830.5493564357926,1.3080631327614634
0.19143700787401574,2844.6913739715087,1.3088252554104467
0.19045275590551178,2842.567550051347,3.444683512415998
0.1889763779527559,2831.9652402486045,-0.09950138209365493
0.18848425196850394,2818.5307508593673,-0.830935155426407
0.18503937007874013,2834.0889364580066,-2.2370600030969894
0.18454724409448817,2829.8410371183704,2.004284213644999
0.18454724409448817,2833.381100312026,-1.5182444124031698
0.18208661417322833,2846.815085355747,-0.8351121923501857
0.18159448818897636,2831.2569958433005,0.6140731109174216
0.18011811023622046,2829.841422867752,2.0134758037139773
0.1796259842519685,2833.3810885284174,-1.5445033175290717
0.1796259842519685,2831.9652922585274,-0.12101511598190395
0.17913385826771652,2829.8413596225823,2.0085121288513617
0.17864173228346455,2844.6914185876662,1.3265964980664355
0.17913385826771655,2829.1334083914016,2.7130021997343974
0.1781496062992126,2834.088785597529,-2.2150512872503207
0.1781496062992126,2834.796785923343,-2.9065002072729653
0.17765748031496062,2834.088845980922,-2.2285023957598105
0.17716535433070865,2829.1333423243627,2.711940824334306
0.1776574803149606,2831.257387727208,0.5875346661095511
0.17716535433070865,2817.1152792571897,0.5676110512579714
0.17667322834645668,2846.1073385745112,-0.1477901730937336
0.17667322834645668,2831.9653628799533,-0.11841054032176178
0.17568897637795275,2845.399053422177,0.6043327871342438
0.17568897637795275,2828.4253840966226,3.411201870053531
0.17568897637795278,2833.3810834290293,-1.5432509292596075
0.17372047244094488,2830.5492495024,1.305067321121562
0.17372047244094488,2819.946948789274,-2.2549096286184134
0.17372047244094488,2832.673271963541,-0.8244332633507986
0.17421259842519685,2844.6914399262337,1.3208983157791878
0.17372047244094488,2834.797033960017,-2.9297646958368473
0.17322834645669288,2834.796760984015,-2.9236698734728988
0.17372047244094488,2842.5673054088425,3.4359608654842813
0.17372047244094488,2831.9649158812226,-0.10524908291824653
0.17372047244094488,2829.1333682219174,2.7133888514682822
0.17273622047244094,2828.4250983011393,3.415600185378092
0.17273622047244094,2842.5672867379967,3.4525679810204255
0.17322834645669286,2846.81510366053,-0.8483520274503055
0.17125984251968504,2846.1073242717284,-0.15190618744217974
0.17175196850393698,2830.5490293980833,1.3191762946899954
0.17076771653543305,2834.797179791725,-2.9390722551776736
0.17125984251968504,2842.567574611889,3.4361255044068386
0.17076771653543305,2834.7967827930265,-2.94104799926544
0.1702755905511811,2834.0888255612635,-2.2397510901948117
0.1687992125984252,2829.841054006477,2.0143065561720874
0.16929133858267714,2834.0889330706823,-2.2365638396095835
0.16879921259842517,2845.3995055385153,0.5916520474508726
0.16830708661417323,2843.275513174954,2.7352842313110646
0.16830708661417323,2844.691106670201,1.316049607410775
0.16781496062992124,2820.654958849785,-2.962983029973947
0.16732283464566927,2845.3993781043705,0.6042691133721397
