Game Title,Critic Score,Sales,North American Sales,Japanese Sales,EU Sales,Other Sales,Release Year,Publisher Freq,Developer Freq,Console Freq,Genre Freq,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent,Game Quality,Game Quality Encoded
Dissidia 012: Duodecim Final Fantasy,0.8111111111111111,0.04330708661417323,0.02151639344262295,0.215962441314554,0.013197969543147208,0.02884615384615384,2011,0.19942473633748803,0.2374429223744292,0.5593149540517961,0.306553911205074,2010,0.23595505617977527,0.14606741573033707,0.5168539325842697,0.10112359550561797,0,High,2
Madagascar,0.49999999999999994,0.04330708661417323,0.06352459016393443,0.0,0.024365482233502538,0.009615384615384614,2005,1.0,0.2054794520547945,0.3751044277360066,0.33474277660324175,2000,0.6966292134831461,0.2696629213483146,0.0,0.033707865168539325,0,Medium,1
The Simpsons Game,0.7222222222222221,0.04330708661417323,0.0389344262295082,0.0,0.0365482233502538,0.04487179487179487,2007,0.8072866730584851,0.13013698630136986,0.56265664160401,0.33474277660324175,2000,0.42696629213483145,0.4044943820224719,0.0,0.15730337078651688,0,High,2
Ni no Kuni II: Revenant Kingdom,0.8555555555555554,0.04330708661417323,0.03381147540983607,0.056338028169014086,0.03147208121827411,0.041666666666666664,2018,0.3125599232981783,0.10273972602739725,0.37886382623224724,0.5246652572233967,2010,0.3707865168539326,0.34831460674157305,0.1348314606741573,0.14606741573033707,1,High,2
Fossil Fighters,0.6555555555555557,0.04330708661417323,0.08504098360655737,0.0,0.0,0.01923076923076923,2009,0.36625119846596355,0.045662100456621,0.9999999999999999,0.5246652572233967,2000,0.9325842696629213,0.0,0.0,0.06741573033707865,0,Medium,1
Seiken Densetsu 3,0.6779878278666451,0.04330708661417323,0.0,0.4178403755868545,0.0,0.0,1995,0.02588686481303931,0.06164383561643835,0.08187134502923976,0.5246652572233967,1990,0.0,0.0,1.0,0.0,0,High,2
Assassin's Creed III,0.8444444444444443,0.043307086614173235,0.02868852459016394,0.0,0.05482233502538071,0.022435897435897436,2012,0.9693192713326941,0.3904109589041096,0.6512113617376775,0.09267089499647639,2010,0.3146067415730337,0.6067415730337078,0.0,0.07865168539325842,0,High,2
ESPN NHL 2K5,0.6779878278666451,0.04281496062992126,0.04405737704918033,0.0,0.03350253807106599,0.035256410256410256,2004,0.6126558005752636,0.06164383561643835,0.8872180451127819,0.9143763213530656,2000,0.48863636363636365,0.375,0.0,0.125,0,High,2
Star Wars: The Force Unleashed,0.6779878278666451,0.04281496062992126,0.05122950819672131,0.0,0.02944162436548223,0.02884615384615384,2008,0.13135186960690318,0.07077625570776255,0.9999999999999999,1.0,2000,0.5681818181818182,0.32954545454545453,0.0,0.10227272727272727,0,High,2
Buzz! Quiz TV,0.7666666666666666,0.04281496062992126,0.02868852459016394,0.0,0.047715736040609136,0.041666666666666664,2008,0.5436241610738255,0.0273972602739726,0.56265664160401,0.7054263565891473,2000,0.31818181818181823,0.5340909090909091,0.0,0.14772727272727273,0,High,2
Buzz! The Mega Quiz,0.6779878278666451,0.04281496062992126,0.03278688524590164,0.0,0.006091370558375634,0.16025641025641024,2007,0.5436241610738255,0.0273972602739726,0.8872180451127819,0.7054263565891473,2000,0.36363636363636365,0.06818181818181818,0.0,0.5681818181818182,0,High,2
WWE SmackDown vs. Raw 2011,0.6777777777777776,0.04281496062992126,0.045081967213114756,0.0,0.035532994923857864,0.02564102564102564,2010,0.6951102588686481,0.02054794520547945,0.5434419381787802,0.306553911205074,2010,0.5,0.3977272727272727,0.0,0.09090909090909091,0,High,2
The Lord of the Rings: War in the North,0.6222222222222222,0.04281496062992126,0.05635245901639345,0.0,0.024365482233502538,0.02564102564102564,2011,0.11984659635666346,0.0228310502283105,0.5434419381787802,0.5246652572233967,2010,0.625,0.2727272727272727,0.0,0.09090909090909091,0,Medium,1
Rock Band 3,0.9333333333333333,0.04281496062992126,0.07479508196721311,0.0,0.00913705583756345,0.01923076923076923,2010,0.04122722914669223,0.13926940639269406,0.5434419381787802,0.7054263565891473,2010,0.8295454545454545,0.10227272727272727,0.0,0.06818181818181818,0,High,2
NBA 2K6,0.6779878278666451,0.04281496062992126,0.04405737704918033,0.0,0.03451776649746193,0.035256410256410256,2005,0.174496644295302,0.9999999999999999,0.8872180451127819,1.0,2000,0.48863636363636365,0.3863636363636364,0.0,0.125,0,High,2
Mega Man 8 Anniversary Collector's Edition,0.6779878278666451,0.043307086614173235,0.045081967213114756,0.04225352112676056,0.03045685279187817,0.01923076923076923,1997,0.41802492809204217,0.6689497716894978,0.4715956558061821,0.33474277660324175,1990,0.49438202247191004,0.3370786516853932,0.10112359550561796,0.06741573033707864,0,High,2
LEGO Harry Potter Collection,0.6779878278666451,0.04281496062992126,0.007172131147540985,0.0,0.06903553299492386,0.041666666666666664,2016,0.15819750719079578,0.3447488584474886,0.37886382623224724,1.0,2010,0.07954545454545456,0.7727272727272728,0.0,0.14772727272727273,1,High,2
Monster 4x4: World Circuit,0.6779878278666451,0.04281496062992126,0.0819672131147541,0.004694835680751174,0.0,0.022435897435897436,2006,0.9693192713326941,0.3904109589041096,0.5664160401002506,0.5038759689922481,2000,0.9090909090909091,0.0,0.011363636363636362,0.07954545454545454,0,High,2
LittleBigPlanet Karting,0.6779878278666451,0.04281496062992126,0.0430327868852459,0.004694835680751174,0.03147208121827411,0.04487179487179487,2012,0.5436241610738255,0.01141552511415525,0.56265664160401,0.5038759689922481,2010,0.47727272727272724,0.3522727272727273,0.011363636363636364,0.15909090909090912,0,High,2
F1 2009,0.6444444444444444,0.04281496062992126,0.015368852459016393,0.0,0.06294416243654823,0.035256410256410256,2009,0.1601150527325024,0.0867579908675799,0.5664160401002506,0.5038759689922481,2000,0.17045454545454544,0.7045454545454546,0.0,0.125,0,Medium,1
Call of Juarez: Bound in Blood,0.7444444444444445,0.04330708661417323,0.035860655737704916,0.004694835680751174,0.03857868020304569,0.04807692307692307,2009,0.9693192713326941,0.0410958904109589,0.56265664160401,0.5229034531360113,2000,0.3932584269662921,0.42696629213483145,0.011235955056179775,0.16853932584269662,0,High,2
F1 2010,0.8222222222222222,0.04281496062992126,0.018442622950819672,0.004694835680751174,0.0598984771573604,0.03205128205128205,2010,0.1601150527325024,0.045662100456621,0.5434419381787802,0.5038759689922481,2010,0.20454545454545453,0.6704545454545454,0.011363636363636364,0.11363636363636365,0,High,2
Star Wars: Rebel Assault II - The Hidden Empire,0.6779878278666451,0.04281496062992126,0.050204918032786885,0.0,0.03350253807106599,0.01923076923076923,1996,0.13135186960690318,0.01141552511415525,0.4715956558061821,0.5229034531360113,1990,0.5568181818181818,0.37499999999999994,0.0,0.06818181818181818,0,High,2
Call of Duty: Modern Warfare 2,0.8888888888888888,0.04281496062992126,0.0010245901639344263,0.0,0.0802030456852792,0.02564102564102564,2009,1.0,0.06164383561643835,0.6512113617376775,0.5229034531360113,2000,0.011363636363636364,0.8977272727272728,0.0,0.09090909090909091,0,High,2
Madden NFL 08,0.6779878278666451,0.04281496062992126,0.0819672131147541,0.0,0.0,0.022435897435897436,2007,0.5167785234899328,0.4383561643835616,0.5664160401002506,0.9143763213530656,2000,0.9090909090909092,0.0,0.0,0.07954545454545456,0,High,2
Sonic Chronicles: The Dark Brotherhood,0.7,0.04281496062992126,0.05122950819672131,0.004694835680751174,0.02944162436548223,0.02564102564102564,2008,0.6126558005752636,0.04337899543378995,0.9999999999999999,0.5246652572233967,2000,0.5681818181818182,0.32954545454545453,0.011363636363636364,0.09090909090909091,0,High,2
Enduro,0.6779878278666451,0.04232283464566929,0.08299180327868853,0.0,0.005076142131979696,0.003205128205128205,1983,1.0,0.228310502283105,0.052213868003341685,0.5038759689922481,1980,0.9310344827586207,0.05747126436781609,0.0,0.011494252873563216,0,High,2
Wizards of Waverly Place,0.6779878278666451,0.042322834645669286,0.060450819672131145,0.0,0.020304568527918784,0.02564102564102564,2009,0.18983700862895495,0.0228310502283105,0.9999999999999999,0.7054263565891473,2000,0.6781609195402298,0.2298850574712644,0.0,0.09195402298850575,0,High,2
The Evil Within,0.6779878278666451,0.042322834645669286,0.02766393442622951,0.06103286384976526,0.035532994923857864,0.03846153846153846,2014,0.10738255033557047,0.01141552511415525,0.56265664160401,0.7054263565891473,2010,0.3103448275862069,0.4022988505747126,0.14942528735632185,0.13793103448275862,0,High,2
Vagrant Story,0.9222222222222223,0.042322834645669286,0.030737704918032786,0.14084507042253522,0.020304568527918784,0.01923076923076923,2000,0.005752636625119847,0.06164383561643835,0.4715956558061821,0.5246652572233967,2000,0.3448275862068965,0.2298850574712644,0.3448275862068965,0.06896551724137931,0,High,2
Kingdom Hearts Re: Chain of Memories,0.6888888888888889,0.04281496062992126,0.07479508196721311,0.0,0.003045685279187817,0.03846153846153846,2008,0.19942473633748803,0.0228310502283105,0.8872180451127819,0.5246652572233967,2000,0.8295454545454545,0.03409090909090909,0.0,0.13636363636363635,0,High,2
Kingdoms of Amalur: Reckoning,0.6779878278666451,0.04232283464566929,0.05635245901639345,0.004694835680751174,0.024365482233502538,0.022435897435897436,2012,0.8072866730584851,0.00228310502283105,0.5434419381787802,0.5246652572233967,2010,0.632183908045977,0.2758620689655172,0.011494252873563216,0.08045977011494253,0,High,2
